<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;D;2012-09-14;0;95.0000000;98.0900000;94.7700000;97.0500000;248699330
SBER;D;2012-09-17;0;96.3300000;96.3800000;94.4800000;95.5700000;214996760
SBER;D;2012-09-18;0;95.0100000;96.6700000;94.5700000;94.7500000;145992970
SBER;D;2012-09-19;0;94.9000000;95.2800000;92.8100000;93.7800000;314020690
SBER;D;2012-09-20;0;93.1400000;93.9700000;92.6200000;93.7700000;135015670
SBER;D;2012-09-21;0;94.4500000;94.6000000;93.5800000;94.1600000;109905710
SBER;D;2012-09-24;0;93.8300000;94.2000000;93.3300000;94.1700000;70179270
SBER;D;2012-09-25;0;94.3500000;94.4600000;93.4600000;93.7500000;86568620
SBER;D;2012-09-26;0;93.0000000;93.1400000;90.5600000;90.7500000;121419110
SBER;D;2012-09-27;0;91.4500000;91.6400000;89.4500000;90.0700000;128127810
SBER;D;2012-09-28;0;90.9600000;91.3000000;90.2300000;90.9900000;115490570
SBER;D;2012-10-01;0;90.6100000;92.3400000;90.6100000;92.3300000;96784670
SBER;D;2012-10-02;0;91.9900000;92.2400000;91.1400000;91.9000000;92136890
SBER;D;2012-10-03;0;91.5400000;92.6400000;90.9400000;91.9200000;92081460
SBER;D;2012-10-04;0;92.3000000;92.4700000;90.7500000;91.4700000;88267580
SBER;D;2012-10-05;0;92.0100000;93.5200000;91.7100000;93.0200000;105254800
SBER;D;2012-10-08;0;92.7000000;92.8900000;92.2000000;92.6000000;67806000
SBER;D;2012-10-09;0;92.9700000;93.0800000;92.0600000;92.6300000;66706290
SBER;D;2012-10-10;0;92.2300000;92.4700000;91.8200000;92.2900000;76514760
SBER;D;2012-10-11;0;91.8300000;92.9500000;91.8000000;92.6400000;67024750
SBER;D;2012-10-12;0;92.4400000;92.5700000;91.2500000;91.5000000;64370620
SBER;D;2012-10-15;0;91.5000000;92.2700000;90.9500000;91.2800000;60275810
SBER;D;2012-10-16;0;92.0800000;92.1900000;91.1100000;92.1900000;68724890
SBER;D;2012-10-17;0;92.2100000;93.3100000;92.1000000;93.1200000;87469120
SBER;D;2012-10-18;0;93.2400000;94.0700000;93.1800000;93.7000000;87782720
SBER;D;2012-10-19;0;93.5000000;93.6500000;92.7200000;93.1900000;54562390
SBER;D;2012-10-22;0;92.7000000;94.3800000;92.6000000;94.1000000;74239530
SBER;D;2012-10-23;0;93.8100000;94.0600000;93.0700000;93.5900000;82184240
SBER;D;2012-10-24;0;94.0300000;94.2000000;92.8000000;93.3800000;70541610
SBER;D;2012-10-25;0;93.3300000;93.8300000;92.7600000;92.8900000;55994440
SBER;D;2012-10-26;0;92.1900000;92.3100000;91.3600000;91.9500000;74106240
SBER;D;2012-10-29;0;91.6500000;92.1900000;91.1200000;91.7000000;42503850
SBER;D;2012-10-30;0;91.2600000;92.2500000;91.1200000;91.2000000;53629350
SBER;D;2012-10-31;0;91.3200000;92.2000000;91.2000000;91.7900000;51847120
SBER;D;2012-11-01;0;91.6000000;92.0600000;90.2000000;91.8400000;75161480
SBER;D;2012-11-02;0;91.9800000;92.6400000;91.4800000;91.9500000;65728930
SBER;D;2012-11-06;0;91.8000000;91.9200000;91.1100000;91.3400000;44597180
SBER;D;2012-11-07;0;91.7300000;91.7700000;89.7100000;89.9500000;73967910
SBER;D;2012-11-08;0;89.2500000;89.8900000;85.9000000;86.3400000;164639890
SBER;D;2012-11-09;0;85.9500000;86.3200000;84.8200000;85.8000000;94249320
SBER;D;2012-11-12;0;86.0300000;86.9500000;85.2500000;86.7800000;59365110
SBER;D;2012-11-13;0;86.3400000;86.3400000;84.0500000;84.3100000;98566270
SBER;D;2012-11-14;0;85.0200000;85.5000000;83.7500000;84.7200000;92789130
SBER;D;2012-11-15;0;84.0000000;86.3600000;83.8500000;86.0900000;69973470
SBER;D;2012-11-16;0;85.8200000;86.6100000;85.2100000;85.9800000;64316470
SBER;D;2012-11-19;0;86.6100000;87.6000000;86.1200000;87.3400000;78867650
SBER;D;2012-11-20;0;87.4600000;87.7500000;86.6800000;87.0000000;51026130
SBER;D;2012-11-21;0;86.5000000;88.0700000;86.1000000;87.8800000;59928270
SBER;D;2012-11-22;0;88.0100000;88.2800000;87.3000000;88.0100000;52348400
SBER;D;2012-11-23;0;88.2700000;89.4100000;88.1700000;89.3100000;73966170
SBER;D;2012-11-26;0;89.4100000;90.1300000;89.0200000;89.2000000;67017030
SBER;D;2012-11-27;0;89.6300000;89.8400000;88.9000000;89.2000000;51604270
SBER;D;2012-11-28;0;88.7500000;88.7900000;87.4000000;87.7300000;87915990
SBER;D;2012-11-29;0;88.8100000;88.9000000;87.7300000;87.9100000;64228830
SBER;D;2012-11-30;0;87.7700000;91.6000000;87.3000000;91.4100000;229650300
SBER;D;2012-12-03;0;91.4500000;92.8000000;90.8400000;92.8000000;96633380
SBER;D;2012-12-04;0;92.1600000;92.6100000;91.5700000;91.8400000;67350750
SBER;D;2012-12-05;0;92.2500000;93.9500000;92.1700000;93.8300000;99875290
SBER;D;2012-12-06;0;93.6800000;94.1100000;93.1000000;93.5800000;62149560
SBER;D;2012-12-07;0;93.7500000;93.8500000;92.0200000;93.2000000;90540320
SBER;D;2012-12-10;0;93.4100000;94.1900000;92.7700000;93.5900000;71602460
SBER;D;2012-12-11;0;93.5700000;93.8700000;93.1100000;93.5200000;53149320
SBER;D;2012-12-12;0;93.7600000;94.1000000;93.6000000;93.8600000;49028390
SBER;D;2012-12-13;0;93.6600000;93.8400000;92.6800000;93.3900000;68455430
SBER;D;2012-12-14;0;93.2700000;93.8600000;93.0300000;93.4200000;47460350
SBER;D;2012-12-17;0;93.5600000;93.6000000;93.0100000;93.5400000;44620530
SBER;D;2012-12-18;0;94.0000000;95.3000000;93.9400000;95.1100000;81259850
SBER;D;2012-12-19;0;95.3800000;96.0300000;94.4500000;94.5300000;76413320
SBER;D;2012-12-20;0;94.0100000;94.8500000;93.6000000;94.6900000;62180770
SBER;D;2012-12-21;0;93.6500000;93.9900000;93.1700000;93.5000000;50857670
SBER;D;2012-12-24;0;93.1600000;93.2000000;92.3300000;92.5000000;36085150
SBER;D;2012-12-25;0;92.6500000;93.1100000;92.3800000;92.3800000;19820530
SBER;D;2012-12-26;0;92.4000000;92.5500000;91.6000000;92.3500000;30125340
SBER;D;2012-12-27;0;92.4500000;93.5100000;92.2200000;92.8200000;40235010
SBER;D;2012-12-28;0;92.8900000;93.3400000;92.4000000;92.9400000;39928090
SBER;D;2013-01-08;0;96.5000000;98.5000000;96.1200000;98.3700000;92329970
SBER;D;2013-01-09;0;98.4100000;98.6500000;97.8100000;98.2300000;59776760
SBER;D;2013-01-10;0;98.3500000;98.5500000;97.9600000;98.4100000;47627940
SBER;D;2013-01-11;0;98.8000000;99.7600000;98.4800000;99.5600000;71837780
SBER;D;2013-01-14;0;99.7200000;101.2700000;99.5700000;100.9900000;83853170
SBER;D;2013-01-15;0;100.7000000;101.0000000;99.7800000;99.8500000;79826300
SBER;D;2013-01-16;0;99.9300000;100.1300000;99.1900000;99.9700000;67724860
SBER;D;2013-01-17;0;99.9000000;101.3300000;99.5400000;101.1500000;83700880
SBER;D;2013-01-18;0;101.5100000;103.5500000;101.5000000;103.4800000;109787610
SBER;D;2013-01-21;0;103.5500000;103.9500000;102.7800000;103.6400000;77530220
SBER;D;2013-01-22;0;103.7000000;103.8500000;102.0700000;102.3500000;85466960
SBER;D;2013-01-23;0;102.7300000;103.6500000;102.1800000;103.4500000;91691290
SBER;D;2013-01-24;0;103.0600000;103.0700000;101.9200000;102.4800000;81560080
SBER;D;2013-01-25;0;102.4000000;103.8500000;101.9300000;103.6700000;86472330
